Prov_id,Province,District,Sector,Cell,Village
3,West,Nyamasheke,Karengera,Gasayo,Gitwa
3,West,Nyamasheke,Karengera,Gasayo,Muganza
3,West,Nyamasheke,Karengera,Gasayo,Nyamugari
3,West,Nyamasheke,Karengera,Gasayo,Nyamurira
3,West,Nyamasheke,Karengera,Gasayo,Rubona
3,West,Nyamasheke,Karengera,Gashashi,Kabuye
3,West,Nyamasheke,Karengera,Gashashi,Kanenge
3,West,Nyamasheke,Karengera,Gashashi,Karangiro
3,West,Nyamasheke,Karengera,Gashashi,Mwiyando
3,West,Nyamasheke,Karengera,Gashashi,Rwinkuba
3,West,Nyamasheke,Karengera,Higiro,Gihaya
3,West,Nyamasheke,Karengera,Higiro,Gitunda
3,West,Nyamasheke,Karengera,Higiro,Mpinga
3,West,Nyamasheke,Karengera,Higiro,Muhora
3,West,Nyamasheke,Karengera,Higiro,Rujeberi
3,West,Nyamasheke,Karengera,Higiro,Rukunguri
3,West,Nyamasheke,Karengera,Miko,Boli
3,West,Nyamasheke,Karengera,Miko,Kabisheshe
3,West,Nyamasheke,Karengera,Miko,Karehe
3,West,Nyamasheke,Karengera,Miko,Mbanda
3,West,Nyamasheke,Karengera,Miko,Nyabwinshi
3,West,Nyamasheke,Karengera,Miko,Nyagisozi
3,West,Nyamasheke,Karengera,Miko,Nyamiyaga
3,West,Nyamasheke,Karengera,Miko,Rutare
3,West,Nyamasheke,Karengera,Mwezi,Gakeri
3,West,Nyamasheke,Karengera,Mwezi,Gatagara
3,West,Nyamasheke,Karengera,Mwezi,Kamanu
3,West,Nyamasheke,Karengera,Mwezi,Nyagafunzo
3,West,Nyamasheke,Karengera,Mwezi,Nyagashikura
3,West,Nyamasheke,Kirimbi,Cyimpindu,Uwamugisha
3,West,Nyamasheke,Kirimbi,Karengera,Gisenyi
3,West,Nyamasheke,Kirimbi,Karengera,Kabuga
3,West,Nyamasheke,Kirimbi,Karengera,Kaburiro
3,West,Nyamasheke,Kirimbi,Karengera,Karambi
3,West,Nyamasheke,Kirimbi,Karengera,Mitanga
3,West,Nyamasheke,Kirimbi,Karengera,Mukoto
3,West,Nyamasheke,Kirimbi,Karengera,Nduba
3,West,Nyamasheke,Kirimbi,Karengera,Rubumba
3,West,Nyamasheke,Kirimbi,Karengera,Rugote
3,West,Nyamasheke,Kirimbi,Muhororo,Gabiro
3,West,Nyamasheke,Kirimbi,Muhororo,Gacumbi
3,West,Nyamasheke,Kirimbi,Muhororo,Giseke
3,West,Nyamasheke,Kirimbi,Muhororo,Gisesero
3,West,Nyamasheke,Kirimbi,Muhororo,Kigarama
3,West,Nyamasheke,Kirimbi,Muhororo,Nyagacaca
3,West,Nyamasheke,Kirimbi,Muhororo,Nyakabingo
3,West,Nyamasheke,Kirimbi,Muhororo,Rusebeya
3,West,Nyamasheke,Kirimbi,Nyarusange,Bunyamanza
3,West,Nyamasheke,Kirimbi,Nyarusange,Gisheke
3,West,Nyamasheke,Kirimbi,Nyarusange,Gitsimbwe
3,West,Nyamasheke,Kirimbi,Nyarusange,Mushungo
3,West,Nyamasheke,Kirimbi,Nyarusange,Nyabinaga
3,West,Nyamasheke,Kirimbi,Nyarusange,Rubona
3,West,Nyamasheke,Kirimbi,Nyarusange,Rwamiko
3,West,Nyamasheke,Macuba,Gatare,Buhoro
3,West,Nyamasheke,Macuba,Gatare,Gaseke
3,West,Nyamasheke,Macuba,Gatare,Gasharu
3,West,Nyamasheke,Macuba,Gatare,Gashwi
3,West,Nyamasheke,Macuba,Gatare,Kabeza
3,West,Nyamasheke,Macuba,Gatare,Kayenzi
3,West,Nyamasheke,Macuba,Gatare,Murama
3,West,Nyamasheke,Macuba,Gatare,Nyakabingo
3,West,Nyamasheke,Macuba,Gatare,Rugarama
3,West,Nyamasheke,Macuba,Gatare,Ryasagahara
3,West,Nyamasheke,Macuba,Gatare,Wimana
3,West,Nyamasheke,Macuba,Gatare,Wingabe
3,West,Nyamasheke,Macuba,Mutongo,Kamina
3,West,Nyamasheke,Macuba,Mutongo,Kanyenkondo
3,West,Nyamasheke,Macuba,Mutongo,Karamba
3,West,Nyamasheke,Macuba,Mutongo,Nyabihanga
3,West,Nyamasheke,Macuba,Mutongo,Rupango
3,West,Nyamasheke,Macuba,Mutongo,Ryagatari
3,West,Nyamasheke,Macuba,Mutongo,Ryarugamba
3,West,Nyamasheke,Macuba,Nyakabingo,Kajumiro
3,West,Nyamasheke,Macuba,Nyakabingo,Kanyege
3,West,Nyamasheke,Macuba,Nyakabingo,Mataba
3,West,Nyamasheke,Macuba,Nyakabingo,Musumba
3,West,Nyamasheke,Macuba,Nyakabingo,Mwasa
3,West,Nyamasheke,Macuba,Nyakabingo,Nyarunombe
3,West,Nyamasheke,Macuba,Nyakabingo,Rugote
3,West,Nyamasheke,Macuba,Nyakabingo,Rumamfu
3,West,Nyamasheke,Macuba,Nyakabingo,Rwankuba
3,West,Nyamasheke,Macuba,Rugari,Bitaba
3,West,Nyamasheke,Macuba,Rugari,Bunyamanza
3,West,Nyamasheke,Macuba,Rugari,Butare
3,West,Nyamasheke,Macuba,Rugari,Gatyazo
3,West,Nyamasheke,Macuba,Rugari,Gitwa
3,West,Nyamasheke,Macuba,Rugari,Kabuga
3,West,Nyamasheke,Macuba,Rugari,Kazimba
3,West,Nyamasheke,Macuba,Rugari,Kirehe
3,West,Nyamasheke,Macuba,Rugari,Matare
3,West,Nyamasheke,Macuba,Rugari,Munimba
3,West,Nyamasheke,Macuba,Rugari,Nyakariba
3,West,Nyamasheke,Macuba,Rugari,Rusozi
3,West,Nyamasheke,Macuba,Rugari,Rutaragwe
3,West,Nyamasheke,Macuba,Rugari,Rwambogo
3,West,Nyamasheke,Macuba,Rugari,Rwamiko
3,West,Nyamasheke,Macuba,Vugangoma,Bitega
3,West,Nyamasheke,Macuba,Vugangoma,Bizi
3,West,Nyamasheke,Macuba,Vugangoma,Cyijima
3,West,Nyamasheke,Macuba,Vugangoma,Kagarama
3,West,Nyamasheke,Macuba,Vugangoma,Kigandi
3,West,Nyamasheke,Macuba,Vugangoma,Kirambira
3,West,Nyamasheke,Macuba,Vugangoma,Nkuro
3,West,Nyamasheke,Macuba,Vugangoma,Nyagahinga
3,West,Nyamasheke,Macuba,Vugangoma,Nyarusange
3,West,Nyamasheke,Macuba,Vugangoma,Wisovu
3,West,Nyamasheke,Mahembe,Gisoke,Fumba
3,West,Nyamasheke,Mahembe,Gisoke,Giko
3,West,Nyamasheke,Mahembe,Gisoke,Gisebeya
3,West,Nyamasheke,Mahembe,Gisoke,Kamashinge
3,West,Nyamasheke,Mahembe,Gisoke,Kanyoni
3,West,Nyamasheke,Mahembe,Gisoke,Kivumu
3,West,Nyamasheke,Mahembe,Gisoke,Muramba
3,West,Nyamasheke,Mahembe,Gisoke,Nyabumera
3,West,Nyamasheke,Mahembe,Kagarama,Gabiro
3,West,Nyamasheke,Mahembe,Kagarama,Gasharu
3,West,Nyamasheke,Mahembe,Kagarama,Giti
3,West,Nyamasheke,Mahembe,Kagarama,Kanombe
3,West,Nyamasheke,Mahembe,Kagarama,Kigara
3,West,Nyamasheke,Mahembe,Kagarama,Mikingo
3,West,Nyamasheke,Mahembe,Kagarama,Nyamiheha
3,West,Nyamasheke,Mahembe,Kagarama,Ruhanga
3,West,Nyamasheke,Mahembe,Kagarama,Rukaragata
3,West,Nyamasheke,Mahembe,Nyagatare,Gatare
3,West,Nyamasheke,Mahembe,Nyagatare,Karambo
3,West,Nyamasheke,Mahembe,Nyagatare,Kizenga
3,West,Nyamasheke,Mahembe,Nyagatare,Murundo
3,West,Nyamasheke,Mahembe,Nyagatare,Nyagahima
3,West,Nyamasheke,Mahembe,Nyagatare,Nyakabande
3,West,Nyamasheke,Mahembe,Nyagatare,Uwamaheke
3,West,Nyamasheke,Mahembe,Nyakavumu,Bigali
3,West,Nyamasheke,Mahembe,Nyakavumu,Bisharara
3,West,Nyamasheke,Mahembe,Nyakavumu,Bungo
3,West,Nyamasheke,Mahembe,Nyakavumu,Cyinjira
3,West,Nyamasheke,Mahembe,Nyakavumu,Cyiya
3,West,Nyamasheke,Mahembe,Nyakavumu,Gitwa
3,West,Nyamasheke,Mahembe,Nyakavumu,Nyarusiza
3,West,Nyamasheke,Nyabitekeri,Kigabiro,Bunyenga
3,West,Nyamasheke,Nyabitekeri,Kigabiro,Butsure
3,West,Nyamasheke,Nyabitekeri,Kigabiro,Cyamuti
3,West,Nyamasheke,Nyabitekeri,Kigabiro,Kabarore
3,West,Nyamasheke,Nyabitekeri,Kigabiro,Kamahongo
3,West,Nyamasheke,Nyabitekeri,Kigabiro,Kigarama
3,West,Nyamasheke,Nyabitekeri,Kigabiro,Mariba
3,West,Nyamasheke,Nyabitekeri,Kigabiro,Murambi
3,West,Nyamasheke,Nyabitekeri,Kigabiro,Ruginga
3,West,Nyamasheke,Nyabitekeri,Kigabiro,Rweru
3,West,Nyamasheke,Nyabitekeri,Kinunga,Gahwazi
3,West,Nyamasheke,Nyabitekeri,Kinunga,Gasebeya
3,West,Nyamasheke,Nyabitekeri,Kinunga,Gashashi
3,West,Nyamasheke,Nyabitekeri,Kinunga,Kabanda
3,West,Nyamasheke,Nyabitekeri,Kinunga,Kagarama
3,West,Nyamasheke,Nyabitekeri,Kinunga,Karambi
3,West,Nyamasheke,Nyabitekeri,Kinunga,Kibanda
3,West,Nyamasheke,Nyabitekeri,Kinunga,Mukarange
3,West,Nyamasheke,Nyabitekeri,Kinunga,Muremure
3,West,Nyamasheke,Nyabitekeri,Kinunga,Rugarama
3,West,Nyamasheke,Nyabitekeri,Kinunga,Shenyeri
3,West,Nyamasheke,Nyabitekeri,Mariba,Buhinga
3,West,Nyamasheke,Nyabitekeri,Mariba,Gahuhezi
3,West,Nyamasheke,Nyabitekeri,Mariba,Gakoma
3,West,Nyamasheke,Nyabitekeri,Mariba,Kabacuzi
3,West,Nyamasheke,Nyabitekeri,Mariba,Kabukunzi
3,West,Nyamasheke,Nyabitekeri,Mariba,Kamabera
3,West,Nyamasheke,Nyabitekeri,Mariba,Kamuhoza
3,West,Nyamasheke,Nyabitekeri,Mariba,Karango
3,West,Nyamasheke,Nyabitekeri,Mariba,Mataba
3,West,Nyamasheke,Nyabitekeri,Mariba,Murenge
4,North,Rulindo,Buyoga,Mwumba,Nyarubuye
4,North,Rulindo,Buyoga,Ndarage,Gahondo
4,North,Rulindo,Buyoga,Ndarage,Gikingo
4,North,Rulindo,Buyoga,Ndarage,Kagozi
4,North,Rulindo,Buyoga,Ndarage,Karambi
4,North,Rulindo,Buyoga,Ndarage,Kimagali
4,North,Rulindo,Cyinzuzi,Budakiranya,Gatagara
4,North,Rulindo,Cyinzuzi,Budakiranya,Gihinga
4,North,Rulindo,Cyinzuzi,Budakiranya,Kamatongo
4,North,Rulindo,Cyinzuzi,Budakiranya,Kanyoni
4,North,Musanze,Kinigi,Kampanga,Rugi
4,North,Musanze,Kinigi,Kampanga,Rutindo
4,North,Musanze,Kinigi,Nyabigoma,Cyabirego
4,North,Musanze,Kinigi,Nyabigoma,Gahura
4,North,Musanze,Kinigi,Nyabigoma,Gasizi
4,North,Musanze,Kinigi,Nyabigoma,Kabatwa
4,North,Musanze,Kinigi,Nyabigoma,Karyasenge
4,North,Musanze,Kinigi,Nyabigoma,Mitobo
4,North,Musanze,Kinigi,Nyabigoma,Nyakagezi
4,North,Musanze,Kinigi,Nyabigoma,Nyakigina
4,North,Burera,Gitovu,Musasa,Shyamba
4,North,Burera,Gitovu,Musasa,Sina
4,North,Burera,Gitovu,Runoga,Gitwe
4,North,Burera,Gitovu,Runoga,Kiraro
4,North,Burera,Gitovu,Runoga,Mubuga
4,North,Burera,Gitovu,Runoga,Musekera
4,North,Burera,Gitovu,Runoga,Mutungu
4,North,Burera,Gitovu,Runoga,Siganiro
4,North,Burera,Kagogo,Kabaya,Bihanga
4,North,Burera,Kagogo,Kabaya,Butare
4,North,Burera,Kivuye,Gashanje,Gashiru
4,North,Burera,Kivuye,Gashanje,Karambo
4,North,Burera,Kivuye,Gashanje,Nyakabungo
4,North,Burera,Kivuye,Gashanje,Rugarambiro
4,North,Burera,Kivuye,Murwa,Gasiza
4,North,Burera,Kivuye,Murwa,Gatare
4,North,Burera,Kivuye,Murwa,Kabaya
4,North,Burera,Kivuye,Murwa,Muhambo
4,North,Burera,Kivuye,Murwa,Rubara
4,North,Burera,Kivuye,Murwa,Rucyamo
4,North,Gicumbi,Shangasha,Nyabubare,Nyakabingo
4,North,Gicumbi,Shangasha,Nyabubare,Nyamiyaga
4,North,Gicumbi,Shangasha,Shangasha,Ituze
4,North,Gicumbi,Shangasha,Shangasha,Kabeza
4,North,Gicumbi,Shangasha,Shangasha,Kajyanjyali
4,North,Gicumbi,Shangasha,Shangasha,Rugali
4,North,Gicumbi,Shangasha,Shangasha,Runaba
4,North,Gicumbi,Shangasha,Shangasha,Ryamatebura
5,East,Rwamagana,Fumbwe,Mununu,Cyingara
5,East,Rwamagana,Fumbwe,Mununu,Janjagiro
5,East,Nyagatare,Karama,Nyakiga,Kanunga
5,East,Nyagatare,Karama,Nyakiga,Karama centre
5,East,Nyagatare,Karama,Nyakiga,Kavumu
5,East,Nyagatare,Karama,Nyakiga,Kentarama
5,East,Nyagatare,Karama,Nyakiga,Mabare
5,East,Nyagatare,Karangazi,Kamate,Bugarama
5,East,Nyagatare,Karangazi,Kamate,Buhongoro
5,East,Nyagatare,Karangazi,Kamate,Kamate
5,East,Nyagatare,Karangazi,Kamate,Kigazi
5,East,Nyagatare,Karangazi,Kamate,Muzehe
5,East,Nyagatare,Rukomo,Gahurura,Ubumwe
5,East,Nyagatare,Rukomo,Gahurura,Urugwiro
5,East,Nyagatare,Rukomo,Gahurura,Urukundo
5,East,Nyagatare,Rukomo,Gahurura,Urumuri
5,East,Nyagatare,Rukomo,Gashenyi,Agasasa
5,East,Nyagatare,Rukomo,Gashenyi,Bukamba
5,East,Nyagatare,Rukomo,Gashenyi,Gashenyi
5,East,Nyagatare,Rukomo,Gashenyi,Gisenyi
5,East,Nyagatare,Rukomo,Gashenyi,Huriro
5,East,Nyagatare,Rukomo,Gashenyi,Isangano
3,West,Nyamasheke,Nyabitekeri,Mariba,Nyarusange
3,West,Nyamasheke,Nyabitekeri,Muyange,Buhokoro
3,West,Nyamasheke,Nyabitekeri,Muyange,Bukiro
3,West,Nyamasheke,Nyabitekeri,Muyange,Bukuri
3,West,Nyamasheke,Nyabitekeri,Muyange,Gafunzo
3,West,Nyamasheke,Nyabitekeri,Muyange,Gahabwa
3,West,Nyamasheke,Nyabitekeri,Muyange,Gikombe
3,West,Nyamasheke,Nyabitekeri,Muyange,Kazibo
3,West,Nyamasheke,Nyabitekeri,Muyange,Nyange
3,West,Nyamasheke,Nyabitekeri,Muyange,Taba
3,West,Nyamasheke,Nyabitekeri,Muyange,Tundwe
3,West,Nyamasheke,Nyabitekeri,Ntango,Bugiga
3,West,Nyamasheke,Nyabitekeri,Ntango,Buhinga
3,West,Nyamasheke,Nyabitekeri,Ntango,Kankoni
3,West,Nyamasheke,Nyabitekeri,Ntango,Kanombe
3,West,Nyamasheke,Nyabitekeri,Ntango,Kayenzi
3,West,Nyamasheke,Nyabitekeri,Ntango,Murambi
3,West,Nyamasheke,Nyabitekeri,Ntango,Nyamirundi
3,West,Nyamasheke,Nyabitekeri,Ntango,Rebero
3,West,Nyamasheke,Nyabitekeri,Ntango,Ruhonga
3,West,Nyamasheke,Nyabitekeri,Ntango,Taba
3,West,Nyamasheke,Rangiro,Banda,Bururi
3,West,Nyamasheke,Rangiro,Banda,Gahira
3,West,Nyamasheke,Rangiro,Banda,Gasumo
3,West,Nyamasheke,Rangiro,Banda,Nkamba
3,West,Nyamasheke,Rangiro,Banda,Uwakagano
3,West,Nyamasheke,Rangiro,Gakenke,Gahisi
3,West,Nyamasheke,Rangiro,Gakenke,Gasovu
3,West,Nyamasheke,Rangiro,Gakenke,Kamatsira
3,West,Nyamasheke,Rangiro,Gakenke,Ruhana
3,West,Nyamasheke,Rangiro,Gakenke,Rwasa
3,West,Nyamasheke,Rangiro,Jurwe,Gasebeya
3,West,Nyamasheke,Rangiro,Jurwe,Gatagara
3,West,Nyamasheke,Rangiro,Jurwe,Kaneke
3,West,Nyamasheke,Rangiro,Jurwe,Kibavu
3,West,Nyamasheke,Rangiro,Jurwe,Rudehero
3,West,Nyamasheke,Rangiro,Jurwe,Rugomero
3,West,Nyamasheke,Rangiro,Murambi,Bigeyo
3,West,Nyamasheke,Rangiro,Murambi,Bunyenyezi
3,West,Nyamasheke,Rangiro,Murambi,Munini
3,West,Nyamasheke,Rangiro,Murambi,Murambi
3,West,Nyamasheke,Rangiro,Murambi,Nyakabingo
3,West,Nyamasheke,Rangiro,Murambi,Nyarwungo
3,West,Nyamasheke,Rangiro,Murambi,Ryarubasha
3,West,Nyamasheke,Ruharambuga,Kanazi,Gashwati
3,West,Nyamasheke,Ruharambuga,Kanazi,Gitaba
3,West,Nyamasheke,Ruharambuga,Kanazi,Kadashya
3,West,Nyamasheke,Ruharambuga,Kanazi,Kamuhumuza
3,West,Nyamasheke,Ruharambuga,Kanazi,Karambo
3,West,Nyamasheke,Ruharambuga,Kanazi,Rubiha
3,West,Nyamasheke,Ruharambuga,Kanazi,Rukerereza
3,West,Nyamasheke,Ruharambuga,Kanazi,Rusambu
3,West,Nyamasheke,Ruharambuga,Kanazi,Rwamahwa
3,West,Nyamasheke,Ruharambuga,Kanazi,Ryamashuri
3,West,Nyamasheke,Ruharambuga,Ntendezi,Gasharu
3,West,Nyamasheke,Ruharambuga,Ntendezi,Kacyiru
3,West,Nyamasheke,Ruharambuga,Ntendezi,Kagarama
3,West,Nyamasheke,Ruharambuga,Ntendezi,Kamabuye
3,West,Nyamasheke,Ruharambuga,Ntendezi,Kamonyi
3,West,Nyamasheke,Ruharambuga,Ntendezi,Karambi
3,West,Nyamasheke,Ruharambuga,Ntendezi,Kigabiro
3,West,Nyamasheke,Ruharambuga,Ntendezi,Kigenge
3,West,Nyamasheke,Ruharambuga,Ntendezi,Muko
3,West,Nyamasheke,Ruharambuga,Ntendezi,Nganzo
3,West,Nyamasheke,Ruharambuga,Ntendezi,Risansi
3,West,Nyamasheke,Ruharambuga,Ntendezi,Rukoma
3,West,Nyamasheke,Ruharambuga,Ntendezi,Wimpundu
3,West,Nyamasheke,Ruharambuga,Save,Bigutu
3,West,Nyamasheke,Ruharambuga,Save,Gihinga
3,West,Nyamasheke,Ruharambuga,Save,Giko
3,West,Nyamasheke,Ruharambuga,Save,Kanyovu
3,West,Nyamasheke,Ruharambuga,Save,Manzi
3,West,Nyamasheke,Ruharambuga,Save,Munini
3,West,Nyamasheke,Ruharambuga,Save,Nkomero
3,West,Nyamasheke,Ruharambuga,Save,Nyamuhunga
3,West,Nyamasheke,Ruharambuga,Save,Save
3,West,Nyamasheke,Ruharambuga,Wimana,Gacyamo
3,West,Nyamasheke,Ruharambuga,Wimana,Gakomeye
3,West,Nyamasheke,Ruharambuga,Wimana,Gasumo
3,West,Nyamasheke,Ruharambuga,Wimana,Gatanga
3,West,Nyamasheke,Ruharambuga,Wimana,Gikundamvura
3,West,Nyamasheke,Ruharambuga,Wimana,Kabusunzu
3,West,Nyamasheke,Ruharambuga,Wimana,Kamudende
3,West,Nyamasheke,Ruharambuga,Wimana,Mpinga
3,West,Nyamasheke,Ruharambuga,Wimana,Murambi
3,West,Nyamasheke,Ruharambuga,Wimana,Ngoboka
3,West,Nyamasheke,Ruharambuga,Wimana,Nkomero
3,West,Nyamasheke,Ruharambuga,Wimana,Nyarushwati
3,West,Nyamasheke,Ruharambuga,Wimana,Rugabano
3,West,Nyamasheke,Ruharambuga,Wimana,Rumuna
3,West,Nyamasheke,Ruharambuga,Wimana,Ryangange
3,West,Nyamasheke,Shangi,Burimba,Busangati
3,West,Nyamasheke,Shangi,Burimba,Gikombe
3,West,Nyamasheke,Shangi,Burimba,Kabahande
3,West,Nyamasheke,Shangi,Burimba,Nyakagano
3,West,Nyamasheke,Shangi,Burimba,Nyakibingo
3,West,Nyamasheke,Shangi,Burimba,Rubayi
3,West,Nyamasheke,Shangi,Burimba,Rukohwa
3,West,Nyamasheke,Shangi,Mataba,Gabiro
3,West,Nyamasheke,Shangi,Mataba,Gasumo
3,West,Nyamasheke,Shangi,Mataba,Mataba
3,West,Nyamasheke,Shangi,Mataba,Mpishyi
3,West,Nyamasheke,Shangi,Mataba,Ruzinga
3,West,Nyamasheke,Shangi,Mataba,Rwabagoyi
3,West,Nyamasheke,Shangi,Mugera,Bweranyange
3,West,Nyamasheke,Shangi,Mugera,Karugero
3,West,Nyamasheke,Shangi,Mugera,Karuhatana
3,West,Nyamasheke,Shangi,Mugera,Karuhigi
3,West,Nyamasheke,Shangi,Mugera,Kavo
3,West,Nyamasheke,Shangi,Mugera,Rwonga
3,West,Nyamasheke,Shangi,Nyamugari,Amahoro
3,West,Nyamasheke,Shangi,Nyamugari,Bitaba
3,West,Nyamasheke,Shangi,Nyamugari,Kabare
3,West,Nyamasheke,Shangi,Nyamugari,Mpande
3,West,Nyamasheke,Shangi,Nyamugari,Nyamateke
3,West,Nyamasheke,Shangi,Nyamugari,Nyamihondo
3,West,Nyamasheke,Shangi,Nyamugari,Rubavu
3,West,Nyamasheke,Shangi,Shangi,Bugomba
3,West,Nyamasheke,Shangi,Shangi,Busasamana
3,West,Nyamasheke,Shangi,Shangi,Gasharu
3,West,Nyamasheke,Shangi,Shangi,Kabere
3,West,Nyamasheke,Shangi,Shangi,Karambo
3,West,Nyamasheke,Shangi,Shangi,Ngoboka
3,West,Nyamasheke,Shangi,Shangi,Taba
4,North,Rulindo,Base,Cyohoha,Bukangano
4,North,Rulindo,Base,Cyohoha,Buramba
4,North,Rulindo,Base,Cyohoha,Gihemba
4,North,Rulindo,Base,Cyohoha,Gitwa
4,North,Rulindo,Base,Cyohoha,Kabingo
4,North,Rulindo,Base,Cyohoha,Kabuga
4,North,Rulindo,Base,Cyohoha,Musenyi
4,North,Rulindo,Base,Cyohoha,Mushongi
4,North,Rulindo,Base,Cyohoha,Nyangoyi
4,North,Rulindo,Base,Cyohoha,Rubanda
4,North,Rulindo,Base,Gitare,Bushyiga
4,North,Rulindo,Base,Gitare,Gatete
4,North,Rulindo,Base,Gitare,Gihora
4,North,Rulindo,Base,Gitare,Gisiza
4,North,Rulindo,Base,Gitare,Kirwa
4,North,Rulindo,Base,Gitare,Mugenda i
4,North,Rulindo,Base,Gitare,Mugenda ii
4,North,Rulindo,Base,Gitare,Nyamugali
4,North,Rulindo,Base,Gitare,Rugaragara
4,North,Rulindo,Base,Gitare,Rugerero
4,North,Rulindo,Base,Rwamahwa,Base
4,North,Rulindo,Base,Rwamahwa,Cyondo
4,North,Rulindo,Base,Rwamahwa,Gitovu
4,North,Rulindo,Base,Rwamahwa,Kabahama
4,North,Rulindo,Base,Rwamahwa,Kabeza
4,North,Rulindo,Base,Rwamahwa,Karambi
4,North,Rulindo,Base,Rwamahwa,Kiruli
4,North,Rulindo,Base,Rwamahwa,Mutima
4,North,Rulindo,Burega,Butangampundu,Gacyamo
4,North,Rulindo,Burega,Butangampundu,Gashinge
4,North,Rulindo,Burega,Butangampundu,Karambi
4,North,Rulindo,Burega,Butangampundu,Karugaju
4,North,Rulindo,Burega,Butangampundu,Kerera
4,North,Rulindo,Burega,Butangampundu,Kibiraro
4,North,Rulindo,Burega,Butangampundu,Kigabiro
4,North,Rulindo,Burega,Butangampundu,Kigarama
4,North,Rulindo,Burega,Butangampundu,Kisigiro
4,North,Rulindo,Burega,Butangampundu,Mayaga
4,North,Rulindo,Burega,Butangampundu,Muduha
4,North,Rulindo,Burega,Butangampundu,Muhondo
4,North,Rulindo,Burega,Butangampundu,Nyamiyaga
4,North,Rulindo,Burega,Butangampundu,Runyinya
4,North,Rulindo,Burega,Karengeri,Bugoboka
4,North,Rulindo,Burega,Karengeri,Byerwa
4,North,Rulindo,Burega,Karengeri,Gasare
4,North,Rulindo,Burega,Karengeri,Gasharu
4,North,Rulindo,Burega,Karengeri,Gashinge
4,North,Rulindo,Burega,Karengeri,Gatete
4,North,Rulindo,Burega,Karengeri,Kantabo
4,North,Rulindo,Burega,Karengeri,Kanunga
4,North,Rulindo,Burega,Karengeri,Kizenga
4,North,Rulindo,Burega,Karengeri,Kiziba
4,North,Rulindo,Burega,Karengeri,Mataba
4,North,Rulindo,Burega,Karengeri,Mitabi
4,North,Rulindo,Burega,Karengeri,Mukarange
4,North,Rulindo,Burega,Karengeri,Rwamiko
4,North,Rulindo,Burega,Taba,Bugarama
4,North,Rulindo,Burega,Taba,Cyinzuzi
4,North,Rulindo,Burega,Taba,Gasango
4,North,Rulindo,Burega,Taba,Kiboha
4,North,Rulindo,Burega,Taba,Kivomo
4,North,Rulindo,Burega,Taba,Mwenene
4,North,Rulindo,Burega,Taba,Mwite
4,North,Rulindo,Burega,Taba,Ngange
4,North,Rulindo,Burega,Taba,Nyagisozi
4,North,Rulindo,Burega,Taba,Rubara
4,North,Rulindo,Burega,Taba,Rusine
4,North,Rulindo,Burega,Taba,Ryinzovu
4,North,Rulindo,Bushoki,Gasiza,Budaha
4,North,Rulindo,Bushoki,Gasiza,Buhande
4,North,Rulindo,Bushoki,Gasiza,Gitwa
4,North,Rulindo,Bushoki,Gasiza,Karambi
4,North,Rulindo,Bushoki,Gasiza,Remera
4,North,Rulindo,Bushoki,Gasiza,Ruhanga
4,North,Rulindo,Bushoki,Gasiza,Rulindo
4,North,Rulindo,Bushoki,Giko,Buramira
4,North,Rulindo,Bushoki,Giko,Cyiri
4,North,Rulindo,Bushoki,Giko,Gashiru
4,North,Rulindo,Bushoki,Giko,Karambo
4,North,Rulindo,Bushoki,Giko,Kigamba
4,North,Rulindo,Bushoki,Giko,Kivomo
4,North,Rulindo,Bushoki,Giko,Ngarama
4,North,Rulindo,Bushoki,Giko,Rugote
4,North,Rulindo,Bushoki,Kayenzi,Gitaba
4,North,Rulindo,Bushoki,Kayenzi,Muduha
4,North,Rulindo,Bushoki,Kayenzi,Murambo
4,North,Rulindo,Bushoki,Kayenzi,Rebero
4,North,Rulindo,Bushoki,Kayenzi,Rwanzu
4,North,Rulindo,Bushoki,Mukoto,Buvumo
4,North,Rulindo,Bushoki,Mukoto,Buyogoma
4,North,Rulindo,Bushoki,Mukoto,Gatare
4,North,Rulindo,Bushoki,Mukoto,Marembo
4,North,Rulindo,Bushoki,Mukoto,Muko
4,North,Rulindo,Bushoki,Mukoto,Mukoto
4,North,Rulindo,Bushoki,Mukoto,Rusave
4,North,Rulindo,Bushoki,Nyirangarama,Bubiro
4,North,Rulindo,Bushoki,Nyirangarama,Byimana
4,North,Rulindo,Bushoki,Nyirangarama,Gatenga
4,North,Rulindo,Bushoki,Nyirangarama,Gifuba
4,North,Rulindo,Bushoki,Nyirangarama,Karambi
4,North,Rulindo,Bushoki,Nyirangarama,Nyenyeri
4,North,Rulindo,Bushoki,Nyirangarama,Nyirangarama
4,North,Rulindo,Bushoki,Nyirangarama,Remera
4,North,Rulindo,Bushoki,Nyirangarama,Tare
4,North,Rulindo,Bushoki,Nyirangarama,Terambere
4,North,Rulindo,Buyoga,Busoro,Gashana
4,North,Rulindo,Buyoga,Busoro,Gatwa
4,North,Rulindo,Buyoga,Busoro,Karambo
4,North,Rulindo,Buyoga,Busoro,Kibanda
4,North,Rulindo,Buyoga,Busoro,Rugarama
4,North,Rulindo,Buyoga,Butare,Gasave
4,North,Rulindo,Buyoga,Butare,Giko
4,North,Rulindo,Buyoga,Butare,Kankanga
4,North,Rulindo,Buyoga,Butare,Karambi
4,North,Rulindo,Buyoga,Butare,Ryanyirakayobe
